node_id,x,y,z,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx
1442,0.4,0.0,0.07,-840380.4128477223,62684.169643221656,43100.78570492424,-252.78746266399176,-16180.261788360458,-137144.63260665015
1443,0.6000000000000001,0.04,0.1,-2416587.8050331105,-77389.88215444268,-60618.14852307577,73840.57378207079,-26571.376216392735,275029.96791166946
1444,0.4,0.01,0.07,-878177.5420570674,-17003.358099653575,1167.4475756199424,4660.856819445479,-3793.812023047385,-123993.2000540394
1445,0.35000000000000003,0.0,0.06,-363351.59782495647,55040.27317253299,37105.589489163816,-1405.6115759487832,-8186.970778685486,-179540.92594147957
1446,0.55,0.04,0.09,-1902470.0520940595,-34542.78128009616,8741.552510280442,50841.09531823159,7880.52888779455,-74845.3652651146
1447,0.35000000000000003,0.01,0.06,-394033.6514111818,-8964.801493507708,6398.370893546525,-222.73219527413883,-2807.5284243224924,-172216.5022298946
1448,0.30000000000000004,0.0,0.05,5804.678035805167,41655.79928631691,29730.37416745947,-651.1339398444317,-1737.4182368158267,-213309.64802675802
1449,0.5,0.04,0.08,-1432519.029621891,-28531.388928688797,-1179.2244379587778,26251.709211534122,709.6779935680898,24346.600753130944
1450,0.30000000000000004,0.01,0.05,-14998.54481115133,-2940.0081331108754,9589.031681051309,-2277.02405452107,-1653.9139962308643,-201427.3152781599
1451,0.25,0.0,0.04,243913.64658663358,25528.246101410066,21150.3370123775,486.99692457243225,2819.2559769687346,-215870.17488641798
1452,0.65,0.07,0.1,-2347469.0786238755,-77910.73223631256,-54772.166768849784,71897.24350494964,-29767.14422472997,286600.13091406244
1453,0.45,0.04,0.07,-948524.991969246,-17459.841827629993,15832.453673857777,9191.31290983856,-2296.0487053313605,-52537.36874626437
1454,0.25,0.01,0.04,232719.40981891323,1472.2153395001792,11467.095107874558,-2759.0128492075014,-539.1077596401788,-203641.10600201652
1455,0.2,0.0,0.03,347008.3088514068,9538.114173097536,13210.288731781337,1385.5868447941843,6257.936741765321,-190978.95740621936
1456,0.6000000000000001,0.07,0.09,-1898549.0117166855,-31341.946976034582,5412.703338931502,57777.474784173304,5225.642232456254,-67210.1871212465
1457,0.4,0.04,0.06,-453537.8539398018,-8127.9670853129655,13665.797201277097,2069.6825793934568,-1669.9400769619956,-122113.64391644552
1458,0.2,0.01,0.03,343154.0290382667,4185.8508102008445,11346.847463781942,-2168.7478038095305,716.3294915342736,-177635.67399642727
1459,0.15000000000000002,0.0,0.02,328506.28408905293,-4589.681847508899,5629.83861703374,1609.7403846126433,8153.7000192207215,-138221.3959471369
1460,0.55,0.07,0.08,-1424864.1233275929,-25082.942250277065,-20216.745757939465,40035.43423064734,12167.014295402903,9899.796542226535
1461,0.35000000000000003,0.04,0.05,-18531.836162463194,1984.8142426681427,15505.282154755703,-3077.0429042791925,169.26554637504023,-161312.47514382278
1462,0.15000000000000002,0.01,0.02,328729.3421198585,4321.125026792972,7478.182295054711,-872.6224894392307,1501.9997114512691,-127497.54931334611
1463,0.1,0.0,0.01,222604.83076616607,-14763.092027197335,-2021.5753226968045,1241.897140194046,7482.962109813832,-73464.84458578436
1464,0.55,0.1,0.02,3174463.9804397672,1588411.4758801777,3568164.367883434,315644.78908013494,-762036.1176536592,31611.412716460556
1465,0.5,0.09,0.02,1955608.017085237,818298.4532938985,1353064.0944300257,-197434.4238588764,-45878.965470076764,439199.9283303914
1466,0.45,0.08,0.02,989890.4832460303,-271168.9449589749,-663673.4847027904,4399.895386075952,33833.354111728644,-72575.89189276706
1467,0.6000000000000001,0.1,0.05,-16222.089422358067,-94294.34676962404,-137632.61838141395,18358.184634608464,42109.7815284585,-30043.13117561293
1468,0.4,0.07,0.02,1343093.8905692429,96649.70601769605,215316.42999392998,-31951.397429928464,3481.0602674948623,-126012.66718997649
1469,0.55,0.09,0.05,43653.59312649814,6307.589296741295,-71256.02150610343,635.0060684203827,20839.27702863442,-41091.76791143518
1470,0.35000000000000003,0.06,0.02,1100653.8593221752,3138.3530802818473,-2788.6790322768234,-19081.72409492321,4905.992245602424,-123290.16168535688
1471,0.5,0.08,0.05,-29133.455711968636,8832.826250265585,-56841.43834340806,-3293.4543889774413,54688.85701120281,21847.618148725913
1472,0.30000000000000004,0.05,0.02,925903.1394900535,13306.33478435418,18874.04643348737,-13688.73837093369,3284.056134398898,-134013.9247047884
1473,0.65,0.1,0.08,-1361505.949830839,-46891.663736981296,7006.1057807205125,11767.687452565653,29367.121218922865,40027.71725627799
1474,0.45,0.07,0.05,-44729.31971535665,3484.207356510536,38737.717790676244,-11486.677339646156,24331.77617460589,-44544.984220990664
1475,0.25,0.04,0.02,721508.1246144208,8545.449237811881,13494.792135017507,-8237.721659656014,2826.906780358426,-138597.3380417678
1476,0.7000000000000001,0.1,0.1,-2164625.5243058484,-78920.9793404278,-28907.881542990697,77034.66637721361,-9710.148314467324,275842.1084955396
1477,0.6000000000000001,0.09,0.08,-1404021.099669001,2128.798304940582,-10.50755759371232,24588.947501705574,3097.564491695528,11848.082234603933
1478,0.5,0.07,0.07,-961138.8351493342,-10995.128661388175,-13583.83949135145,13377.089106892632,42465.03204313643,-1194.7940979980738
1479,0.4,0.06,0.05,-32477.24800303768,-3640.0009671573416,20593.708746406246,-7131.918792754129,9280.489073324065,-128655.65022967067
1480,0.30000000000000004,0.04,0.04,297774.03242194233,6413.741043162887,15491.01742340175,-5777.966347050697,1360.2184993574303,-174922.14677147294
1481,0.2,0.03,0.02,515650.60909793235,4349.882690577454,9330.458769251834,-3735.350934735532,2341.5820806047736,-135306.9696211678
1482,0.1,0.01,0.01,223878.3992395835,1140.0425110111091,7022.548725282537,1578.5505997279918,1270.7873183669637,-57526.77773310378
1483,0.55,0.02,0.1,-2416634.074770806,-71196.45548999445,-62991.89963931462,65637.74515829975,-19392.105191314196,258670.63909594945
1484,0.5,0.02,0.09,-1894567.7115722257,-19684.366290970527,10420.86238018859,36826.56122618018,-242.5958994568466,-75005.33250676202
1485,0.45,0.02,0.08,-1405719.771283416,-15820.530890237818,-5771.763928826885,16523.290035963622,-11034.760388562034,-19610.025302632344
1486,0.6000000000000001,0.05,0.1,-2420732.337285499,-80481.25344424667,-60115.805359186044,75540.71251164534,-27753.615418543806,274524.98939289735
1487,0.4,0.02,0.07,-874870.2210182273,-2843.4235348168568,7441.381978418473,6716.777879273942,-6366.610550290424,-120481.46681661502
1488,0.55,0.05,0.09,-1906389.6434866409,-36765.40094650604,9301.681682564029,53428.264552635934,10535.290484012177,-75759.76376099457
1489,0.35000000000000003,0.02,0.06,-391071.6132217978,3340.5994403272302,10548.857338019345,375.5908094209277,-4055.3975196137594,-163525.65883667782
1490,0.5,0.05,0.08,-1435447.1266748433,-30721.40644432402,-1759.5244061126205,26207.502075997985,13058.882797670014,23334.8401702149
1491,0.30000000000000004,0.02,0.05,-12874.376981997451,5686.24772078916,12911.902453163122,-2279.475521885146,-1625.0634299785877,-192066.71262986911
1492,0.65,0.08,0.1,-2352902.076663386,-83016.59784307166,-55251.617521140775,70701.55683127239,-31164.05518108969,287801.2867697766
1493,0.45,0.05,0.07,-950327.2975297522,-18235.974891548838,16782.693061256487,7176.935937876184,5993.393206619414,-49889.86857612763
1494,0.25,0.02,0.04,233579.3043016448,5561.50591490986,13256.026329054645,-2968.2860712982088,592.0466027754135,-193982.10911665473
1495,0.6000000000000001,0.08,0.09,-1901603.7367810593,-26660.481701014316,6467.644054265952,51073.218261543305,3586.512081740832,-67908.41953476833
1496,0.4,0.05,0.06,-456094.4212068029,-8309.193254001128,13853.591257656946,410.7404958992666,3201.108168385241,-120421.61672104902
1497,0.2,0.02,0.03,342190.22439780785,4082.398054534739,11466.704856780534,-2226.7755310361363,2491.9081203603896,-167645.33592278915
1498,0.55,0.1,0.03,360854.5654135018,-715488.729863964,-1809023.9490974608,-79925.79307505811,273454.7601582774,-115247.99201014907
1499,0.5,0.09,0.03,874609.720791998,46556.951960859515,-207232.60538974954,17001.62389435036,-56623.1920206784,42282.121611681294
1500,0.45,0.08,0.03,899264.1092698484,81119.58752702508,199564.33916720762,-18070.295283326577,25514.372626108623,-21493.924494474173
1501,0.6000000000000001,0.1,0.06,-444654.8642426529,-40855.9777305421,-2584.4067502639573,12848.134629348104,36375.241057412444,-22400.074523801424
1502,0.4,0.07,0.03,802960.7782620235,-12724.554982273641,-18840.201026680556,-23076.848828638536,11338.284354490008,-117546.9891935073
1503,0.55,0.09,0.06,-442455.53396773804,9222.887462712628,-39692.865186200346,6719.126489399277,18021.371358451357,-41296.21420689574
1504,0.35000000000000003,0.06,0.03,737810.7199728828,14833.609369471666,35568.39845570264,-14209.74489404662,4793.006936601795,-134245.76696848427
1505,0.5,0.08,0.06,-500588.94025111035,-8918.60696332861,-55555.57889317124,3358.410738619244,54450.37628602206,8166.5239039502985
1506,0.30000000000000004,0.05,0.03,609305.8400106826,8524.484567204796,15145.85534090157,-10117.667649705843,2802.290611393062,-151175.15516972003
1507,0.65,0.1,0.09,-1837708.1122761988,-42116.580991196686,9904.48625474414,16682.21935449246,23421.304692425736,56683.22533891865
1508,0.55,0.08,0.08,-1427604.4648909874,-20668.924859248586,-25803.14953306013,35370.10581179717,15735.236040994232,1851.2790640060598
1509,0.45,0.07,0.06,-497981.7499879065,-4417.163047655477,22333.784647242122,-4633.25585990554,22987.158536133764,-39430.22792316828
1510,0.35000000000000003,0.05,0.05,-20264.640161019408,2567.5568960011465,15886.261827087947,-3932.8409417499893,2909.7072723571987,-158744.64449808476
1511,0.25,0.04,0.03,476881.25669273915,7587.517065760874,14713.956620856574,-6493.80534487914,2323.1290788480455,-161084.19995218358
1512,0.15000000000000002,0.02,0.02,324894.1476240335,-365.6472506597096,4369.17535852558,-218.37366439349174,2900.8110196481402,-121085.20707693163
1513,0.05,0.0,0.0,80711.32045949211,-24338.027554511493,-17584.709957242267,1089.0563629590167,-850.260718628541,-24360.92056266344
1514,0.55,0.03,0.1,-2425630.58395893,-83264.5540661641,-64345.708595458025,62760.1349438452,-20036.344459191198,267777.1963350432
1515,0.5,0.03,0.09,-1903200.9385223961,-33076.4879996048,12121.82742191137,36890.401977596826,3305.964310599237,-71601.92559655645
1516,0.45,0.03,0.08,-1412081.986210122,-28144.449557796812,-4796.766536299784,16733.857512216775,-6984.018900977233,-18893.429578793624
1517,0.6000000000000001,0.06,0.1,-2425637.31034136,-82557.2597541914,-60506.45284050722,76475.04386173598,-29134.144605683887,274156.4506982931
1518,0.4,0.03,0.07,-879799.7709718816,-11391.90092796139,5852.322721292801,6850.913967341669,-3553.0322875640145,-116291.04678785312
1519,0.55,0.06,0.09,-1908766.6071509386,-35316.900926419825,9376.042207630382,54901.2556220388,12578.643837633534,-78148.52490751467
1520,0.35000000000000003,0.03,0.06,-394707.88740082807,-1510.6072541883168,8868.110343269736,370.5022581934547,-2223.3221770506552,-157640.1287555757
1521,0.5,0.06,0.08,-1437720.4311328994,-30159.4073275198,-8067.1317279685,25358.02796721631,24146.47120805385,22083.22403700867
1522,0.30000000000000004,0.03,0.05,-15130.062171013355,3758.2141153985044,12022.860548960853,-2847.8315410993782,-603.4868171487599,-185067.24085666935
1523,0.65,0.09,0.1,-2359635.283365757,-91473.44136183664,-60187.226514377806,89516.94322502229,-31691.846270588754,302592.2687830146
1524,0.45,0.06,0.07,-952210.9592270602,-16566.837857895123,14843.134031777336,5134.00980804389,13990.722097395774,-45231.03009571557
1525,0.25,0.03,0.04,232331.85142301104,5593.781425345313,12949.801941044203,-3918.933506870534,974.7513265260428,-187019.02476000017
1526,0.5,0.1,0.0,-5173616.987945703,-6986830.6264872225,-15898546.946617352,1858812.8858832899,-2550366.1852510828,890691.3656461608
1527,0.5,0.1,0.01,2724476.0855774377,1264535.5775911945,1876751.5136929615,2917935.1403074986,-4235369.327184322,-844822.7335207498
1528,0.45,0.09,0.0,-416048.4441505569,-2785991.8713407703,-6555184.734825464,684031.5983744079,-513724.8105245372,-193112.8552827285
1529,0.45,0.09,0.01,3202593.569164093,1505425.394264323,3471055.3971059015,203464.35070698746,-330188.9459377389,-335667.6626356441
1530,0.4,0.08,0.0,2360660.442301418,150918.00647272877,203304.62845421603,-154084.80250515504,60121.65910666523,-273968.212511128
1531,0.4,0.08,0.01,1559825.1328857474,-117996.99443026361,-308388.5781916304,-56314.984539020654,16806.56088192397,10195.730958462993
1532,0.35000000000000003,0.07,0.0,1873816.0363462972,56495.66577592715,92089.68008519663,-22580.89194883367,9547.455762897365,-251500.15987970724
1533,0.55,0.1,0.04,680339.3887917107,118702.97005883347,199538.3621938362,-19570.99184658127,62262.276858318604,-83162.71943621286
1534,0.35000000000000003,0.07,0.01,1501819.248625313,31404.789087443896,41206.176556493585,-28350.673962561734,-3872.4147436229246,-15818.30942907056
1535,0.30000000000000004,0.06,0.0,1552749.8260186538,14686.000639544805,-2665.206777551755,-27987.168693948057,15165.584651521138,-214924.83511301555
1536,0.5,0.09,0.04,397036.7988294339,-2082.8919784589093,-201685.50429108855,-9224.84796680469,15390.652553388723,41420.29028345393
1537,0.30000000000000004,0.06,0.01,1239508.9320388376,18785.693808341992,22975.49910307157,-21029.774918499275,-1203.6017871992876,-34473.52660948431
1538,0.25,0.05,0.0,1207018.3782458685,9846.446551523606,5013.238625680151,-15182.734963677805,10962.90093991098,-178526.57139669926
1539,0.45,0.08,0.04,383050.147623868,-4326.069129595592,7952.06567502235,-15460.27100835053,33443.58313692339,-32203.970483414934
1540,0.25,0.05,0.01,967082.7632566501,13091.229562840286,18065.357209103113,-13303.242152111558,548.3149377788566,-48597.46969458944
1541,0.2,0.04,0.0,853514.3407435709,-3073.6107493206946,-6861.550449724978,-5060.453401674817,6457.125477741165,-137792.7484702641
1542,0.6000000000000001,0.1,0.07,-937550.4003330623,-50854.02152197167,-13062.262365255448,12392.804632875635,35266.15884770089,-17205.542728128043
1543,0.4,0.07,0.04,396978.9790496916,9603.454687361174,42972.439704034114,-15511.88176791886,12157.843437107013,-129821.95933696163
1544,0.2,0.04,0.01,690815.8961148381,7783.311199765458,17792.918525034773,-5726.463118341628,1612.3793863050905,-58054.01369423412
1545,0.15000000000000002,0.03,0.0,525585.2732451269,-13676.965895686164,-14609.576409971247,2780.1643022283206,2097.0789706148234,-95041.10032364722
1546,0.55,0.09,0.07,-930904.9085598692,7745.301914398646,-23347.79890318447,12231.971180652594,14330.64389147134,-36694.66972148449
1547,0.35000000000000003,0.06,0.04,352518.9509607673,3963.1694532646634,15551.982527194288,-9310.150174190643,5925.497765544226,-153649.3151578396
1548,0.15000000000000002,0.03,0.01,433636.33616922464,1826.3326090656153,13390.618627534333,16.1548593452985,2098.661401880173,-59399.14386782157
1549,0.1,0.02,0.0,255810.248031404,-20096.30096619014,-17779.816745156713,6030.653463443843,-1198.3313760172978,-54576.015527430325
1550,0.6000000000000001,0.09,0.09,-1897796.2892209366,-8327.304438118217,14109.978861953961,50542.291052353256,-2417.4147193611643,-51726.35802511165
1551,0.5,0.08,0.07,-968965.7602998231,-14604.014801124158,-41241.71862445143,11486.170229740324,47404.62258866568,-1838.182588976617
1552,0.4,0.06,0.06,-459459.15924782195,-7291.047034762199,12976.222788308723,-996.3125413281895,8159.626086884637,-118927.76834147229
1553,0.30000000000000004,0.05,0.04,296351.5102094022,7144.837002874736,15833.738101898074,-6663.121121393149,2788.6923751608174,-172534.37150714998
1554,0.2,0.03,0.03,341330.6405764628,5316.539831354938,11658.492417559248,-3289.1663598196715,2289.210750302517,-160771.07049972023
1555,0.1,0.02,0.01,218948.80505139625,-4270.2709375843815,5575.998697537944,3119.8505037152013,2259.886850530144,-52878.16401773122
1556,0.05,0.01,0.0,79211.11144119082,-18373.315317546294,-14852.045691327574,4740.1920937719005,-2688.3421383119944,-21483.957711218412
1557,0.5,0.0,0.1,-2395217.5029215654,-51869.88783942505,-66591.72824868835,115887.35777407546,-38308.78416014699,298367.0424830164
1558,0.5,0.01,0.1,-2437486.651150144,-117789.29430758269,-88814.3364166478,65814.41659359126,2056.444630347488,239572.81672085772
1559,0.45,0.0,0.09,-1812554.8629694015,54877.75563503161,70049.5458925552,33954.08308782219,-1662.4870291936115,-197924.6676414183
1560,0.45,0.01,0.09,-1863637.401480883,-28409.519939627015,6195.96908617508,22714.151232861117,8174.572735813266,-95950.96664115302
1561,0.4,0.0,0.08,-1270303.855292865,59248.15191603188,32660.183550764617,3192.084144361844,-18572.361206885842,-75832.02883301028
1562,0.4,0.01,0.08,-1310742.180810059,-26403.826143635528,-8286.55758869924,9435.143968370532,-932.487938332985,-89127.9999504514
1563,0.35000000000000003,0.0,0.07,-732435.0353408812,63602.944933134546,46913.762034569234,-1451.2744149855203,-8065.0700585776685,-176714.79347758583
1564,0.55,0.04,0.1,-2428661.750264984,-84831.53161093783,-61514.09590713491,66237.68257880831,-22720.119482830807,267483.64341010834
1565,0.35000000000000003,0.01,0.07,-770116.8144998386,-11970.699231582636,5332.799001861572,1463.8410214607536,-1435.133457842782,-160746.8131527972
